power,oem,country,class_tons,engine_power_kw,blade_size,bucket_size_m3,type,year_of_release,development_status,model_number,link,link_date,last_seen_utc
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/agriculture/industrial-forklifts/,,2026-04-12T15:52:07Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/products/attachments/forestry-attachments/,,2026-05-03T16:00:45Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/parts-and-service/parts/filters/,,2026-04-19T15:52:58Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/explore/insight/news/2026/02/electric-display-from-jcb-3cx-pro-in-northern-ireland/,,2026-03-15T15:42:19Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/products/machines/vibratory-tandem-rollers/,,2026-05-24T16:13:45Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/about,,2026-03-15T15:42:47Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx85r-7,,2026-04-12T15:52:46Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/about,,2026-04-26T15:56:49Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/my-develon,,2026-04-26T15:56:47Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dl60-7,,2026-03-15T15:44:01Z
,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/product/pro-detail-138374.htm,,2026-03-15T15:45:15Z
Battery,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/product/pro-list.htm?catId=1870,,2026-05-17T16:13:00Z
Battery,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/product/pro-detail-138377.htm,,2026-03-15T15:45:32Z
Battery,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/product/pro-list.htm?catId=1001001868,,2026-05-03T16:03:42Z
,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/aboutus/news-detail-1128684.htm,,2026-03-15T15:45:39Z
Battery,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/product/pro-detail-138371.htm,,2026-03-15T15:45:43Z
Battery,Terex,Global,,,,,Dump truck,,,html,https://www.terex.com/en/footer/company/culture-inclusion,,2026-05-03T16:05:02Z
Battery,Terex,Global,,,,,Dump truck,,,html,https://www.terex.com/en/sitemap,,2026-05-24T16:17:53Z
Battery,Yutong,China,,,,,Excavator,,,html,https://en.yutong.com/sustainability/,,2026-05-24T16:22:59Z
Battery,Yutong,China,,,,,Excavator,,,html,https://en.yutong.com/technology/long-life/,,2026-05-24T16:22:50Z
Hybrid,Yutong,China,,,,,Excavator,,,html,https://en.yutong.com/about/history/,,2026-05-17T16:19:49Z
,Yutong,China,,,,,Excavator,,,html,https://en.yutong.com/pressmedia/news/2026/2029759178012233728.shtml,,2026-03-15T15:53:33Z
Hydrogen,Doosan,Korea,,,,,Excavator,,,html,https://www.doosan.com/en/media-center/press-release_view?id=20172775,,2026-05-17T16:22:47Z
,Chetra,Russia,,,,,Excavator,,,html,https://chetra.ru/press-center/media/kak-rabotayut-servismeny-chetra-ot-khabarovska-do-sakhalina-ot-magadana-do-kamchatki/,,2026-05-03T16:17:01Z
,Chetra,Russia,,,,,Excavator,,,html,https://chetra.ru/shop/,,2026-05-17T16:28:39Z
Battery,Chetra,Russia,,,,,Excavator,,,html,https://chetra.ru/catalog/excavator/chetra-e400/,,2026-05-17T16:28:31Z
,Chetra,Russia,,,,,Excavator,,,html,https://chetra.ru/catalog/excavator/chetra-e330/,,2026-03-15T16:00:26Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/california-supply-chain-transparency-act,,2026-04-19T15:50:08Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/technology/smart-mining/drilling-and-blasting,,2026-05-24T16:10:01Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/products/equipment/trucks/articulated-trucks/hm460-6,,2026-03-29T15:42:45Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/technology/smart-construction/3d-machine-guidance,,2026-05-24T16:09:55Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/transparency-in-coverage,,2026-05-03T15:57:37Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/industries,,2026-05-10T16:03:56Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/privacy-notice-for-california-residents,,2026-05-24T16:10:07Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/technology/smart-mining/loading-and-haulage,,2026-05-10T16:03:49Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/suppliers,,2026-05-24T16:10:11Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/newsroom/2026/new-hm460-6-elevates-articulated-truck-performance,,2026-03-22T15:36:32Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/merchandise,,2026-04-19T15:50:05Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/customer-portals,,2026-05-17T16:06:45Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/case-studies,,2026-04-26T15:53:30Z
Hybrid,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/aviation-research-projects-with-participation-of-liebherraAerospace-lindenberg-gmbh-238720-3782185,,2026-03-22T15:37:31Z
,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/liebherr-delivers-an-hs-8200-duty-cycle-crawler-crane-to-the-shelly-company-at-conexpo-2026-238400-3782185,,2026-03-22T15:37:32Z
,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/liebherr-canada-ltd-announces-sale-of-four-heavy-lift-cranes-to-guay-239744-3782185,,2026-03-22T15:37:41Z
,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/liebherr-canada-ltd-announces-sale-of-four-heavy-lift-cranes-to-guay-239744-3782185,,2026-03-22T15:37:54Z
Battery,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/liebherr-high-top-cranes-drive-progress-on-office-development-in-amsterdam-239491-3782185,,2026-03-22T15:37:57Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/#MainContentSection,,2026-05-17T16:08:40Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/wheeled-harvesters/,,2026-03-22T15:38:04Z
Battery,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/parts-and-service/parts/maintenance/batteries/,,2026-03-22T15:38:06Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/finance/financing/calculators/,,2026-03-22T15:38:06Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/loaders/tractor-loaders/,,2026-03-22T15:38:07Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/tractors/4wd-track-tractors/,,2026-05-10T16:05:49Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/stories/featured/techs-of-year-2025/,,2026-03-22T15:38:14Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/wheeled-harvesters/,,2026-05-17T16:08:46Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/finance/financing/calculators/,,2026-05-10T16:05:58Z
Battery,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/parts-and-service/parts/maintenance/batteries/,,2026-05-17T16:08:51Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/loaders/tractor-loaders/,,2026-03-22T15:38:21Z
Battery,Epiroc,Sweden,,,,,Excavator,,,html,https://www.epiroc.com/en,,2026-05-17T16:09:11Z
Battery,Epiroc,Sweden,,,,,Excavator,,,html,https://www.epiroc.com/en/products,,2026-05-24T16:13:06Z
Battery,Epiroc,Sweden,,,,,Excavator,,,html,https://www.epiroc.com/en-lb,,2026-05-24T16:12:56Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/buy/finance-options/jcb-flexilease/,,2026-03-22T15:38:49Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/construction/site-dumpers/,,2026-03-22T15:38:51Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/products/powertrain-for-oem/transmissions/,,2026-03-22T15:38:53Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/products/machines/single-drum-soil-compactors/,,2026-03-22T15:38:53Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/products/machines/hydradig/,,2026-03-22T15:38:54Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/buy/finance-offers/mini-excavator-offer/,,2026-03-22T15:38:58Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/explore/corporate/,,2026-03-22T15:38:58Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/electric-solutions/telescopic-handlers/,,2026-03-22T15:39:00Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/parts-and-service/parts/chassis-and-undercarriage/,,2026-03-22T15:39:01Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/buy/finance-options/jcb-flexilease/,,2026-05-17T16:09:51Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/construction/site-dumpers/,,2026-04-19T15:53:08Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/explore/insight/news/2026/03/jcb-agriculture-dealer-expands-as-business-milestone-marked/,,2026-04-12T15:52:06Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/products/powertrain-for-oem/transmissions/,,2026-05-03T16:00:54Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/products/machines/single-drum-soil-compactors/,,2026-05-03T16:00:57Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/products/machines/hydradig/,,2026-04-05T15:48:03Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/explore/corporate/,,2026-03-22T15:39:18Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/explore/insight/news/2026/03/a-perfect-ten-as-whc-stays-loyal-to-jcb-x-series-excavators/,,2026-03-22T15:39:18Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/explore/insight/news/?page=2,,2026-05-10T16:07:01Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/electric-solutions/telescopic-handlers/,,2026-04-26T15:55:15Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/explore/insight/news/?page=37,,2026-04-19T15:53:04Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/parts-and-service/parts/chassis-and-undercarriage/,,2026-03-29T15:45:57Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx270wmh-7,,2026-04-12T15:52:57Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dl280-7-waste-loader-mh,,2026-03-22T15:39:54Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx235lc-7,,2026-05-24T16:14:20Z
Battery,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/news?page=1,,2026-03-29T15:47:31Z
Battery,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/es/news,,2026-05-17T16:11:10Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/products/wheel-loaders-attachments,,2026-05-17T16:10:59Z
Hydrogen,SANY,China,,,,,Excavator,,,html,https://www.sanyglobal.com/press_releases/4855/,,2026-05-10T16:09:27Z
Hydrogen,SANY,China,,,,,Excavator,,,html,https://www.sanyglobal.com/press_releases/4856/,,2026-04-26T15:57:50Z
,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/product/pro-detail-138389.htm,,2026-03-22T15:41:55Z
,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/product/pro-detail-138387.htm,,2026-03-22T15:41:58Z
,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/product/pro-detail-138388.htm,,2026-03-22T15:41:59Z
Battery,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/aboutus/brand-culture.htm,,2026-05-17T16:12:48Z
,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/product/pro-detail-138380.htm,,2026-03-22T15:42:14Z
Battery,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/product/pro-detail-138379.htm,,2026-03-22T15:42:23Z
Hybrid,Terex,Global,,,,,Dump truck,,,html,https://www.terex.com/en/products-solutions/equipment#material,,2026-05-24T16:17:45Z
Hybrid,Yutong,China,,,,,Excavator,,,html,https://en.yutong.com/pressmedia/news/2026/2030831699289575424.shtml,,2026-03-22T15:47:55Z
,Yutong,China,,,,,Excavator,,,html,https://en.yutong.com/service/service-philosophy/,,2026-05-03T16:10:17Z
,Yutong,China,,,,,Excavator,,,html,https://en.yutong.com/pressmedia/news/2025/2003011352389619712.shtml,,2026-03-22T15:48:56Z
Hydrogen,Doosan,Korea,,,,,Excavator,,,html,https://www.doosan.com/en/media-center/press-release_view?id=20172777,,2026-05-24T16:24:22Z
Hydrogen,Doosan,Korea,,,,,Excavator,,,html,https://www.doosan.com/en/media-center/press-release_view?id=20172780,,2026-05-24T16:24:21Z
,BEML,India,,,,,Excavator,,,html,https://www.bemlindia.in/press-releases/,,2026-05-10T16:21:29Z
,BEML,India,,,,,Excavator,,,html,https://www.bemlindia.in/quarterly-results/,,2026-05-03T16:15:20Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/privacy-statement,,2026-05-24T16:10:02Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/our-commitment,,2026-05-17T16:06:38Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/california-voluntary-carbon-market-disclosures-act,,2026-05-24T16:10:16Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/careers,,2026-05-10T16:03:51Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/competitive-comparison,,2026-05-17T16:06:39Z
,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/doğu-kurtarma-vinç-expands-its-fleet-with-a-liebherr-ltm-1300-6-4-mobile-crane-242370-3782185,,2026-03-29T15:43:37Z
,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/roll-out-liebherr-on-board-the-falcon-10x-243776-3782185,,2026-03-29T15:43:42Z
Hydrogen,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/10-years-of-xpower-dr-pfab-looks-back-–-and-ahead-–-as-technical-director-243841-3782185,,2026-03-29T15:43:48Z
,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/liebherr-aerospace-plans-site-expansion-241600-3782185,,2026-03-29T15:43:59Z
,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/liebherr-mobile-construction-crane-on-herreninsel-winter-protection-for-the-castle-fountains-241152-3782185,,2026-03-29T15:44:01Z
,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/doğu-kurtarma-vinç-expands-its-fleet-with-a-liebherr-ltm-1300-6-4-mobile-crane-242370-3782185,,2026-03-29T15:44:08Z
,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/roll-out-liebherr-on-board-the-falcon-10x-243776-3782185,,2026-03-29T15:44:09Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/parts-and-service/warranty-and-protection-plans/extended-service-plans/,,2026-03-29T15:44:26Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/finance/financing/ag-turf/gator-utility-vehicles/,,2026-03-29T15:44:28Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/technology-products/precision-ag-technology/remote-management/operations-center-pro-golf/,,2026-03-29T15:44:33Z
Battery,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/parts-and-service/parts/ag-parts/?cid=HOME_HERO,,2026-03-29T15:44:34Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/bunker-rakes/,,2026-03-29T15:44:34Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/parts-and-service/parts/engine-parts/,,2026-03-29T15:44:35Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/finance/financing/lawn-garden/lawn-care/,,2026-03-29T15:44:37Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/parts-and-service/warranty-and-protection-plans/extended-service-plans/,,2026-04-12T15:50:59Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/finance/financing/ag-turf/gator-utility-vehicles/,,2026-05-24T16:12:53Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/news/all-news/fy26-first-quarter-dividend/,,2026-03-29T15:44:48Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/technology-products/precision-ag-technology/remote-management/operations-center-pro-golf/,,2026-03-29T15:44:49Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/bunker-rakes/,,2026-04-05T15:47:06Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/parts-and-service/parts/engine-parts/,,2026-05-17T16:08:56Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/finance/financing/lawn-garden/lawn-care/,,2026-05-17T16:09:03Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/stories/featured/sarah-wurden/,,2026-04-12T15:50:54Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/articulated-dump-trucks/,,2026-03-29T15:44:55Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/construction/hydradig/,,2026-03-29T15:45:18Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/construction/vibratory-tandem-rollers/,,2026-03-29T15:45:22Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/products/machines/electric-scissors/,,2026-03-29T15:45:23Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/explore/sustainability/b100-biodiesel/,,2026-03-29T15:45:24Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/defence/,,2026-03-29T15:45:25Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/electric-solutions/generators/,,2026-03-29T15:45:31Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/construction/tracked-excavators/,,2026-03-29T15:45:34Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/buy/finance-options/,,2026-05-03T16:00:55Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/construction/hydradig/,,2026-05-03T16:00:51Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/construction/vibratory-tandem-rollers/,,2026-04-26T15:55:22Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/products/machines/electric-scissors/,,2026-05-24T16:13:38Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/explore/sustainability/b100-biodiesel/,,2026-05-17T16:09:47Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/defence/,,2026-04-12T15:52:13Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/explore/insight/news/2026/02/jcb-supports-life-saving-heart-screening-in-memory-of-engineer/,,2026-03-29T15:45:50Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/electric-solutions/generators/,,2026-04-05T15:48:08Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/construction/tracked-excavators/,,2026-05-10T16:06:47Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx490lc-7,,2026-04-26T15:55:39Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/DX225LC-7X,,2026-05-10T16:07:57Z
Battery,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/fr/news,,2026-05-17T16:11:11Z
Battery,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/news/2024-11-01-Develon-Celebrates-First-Customer-Demo-Days,,2026-04-26T15:56:54Z
Hydrogen,SANY,China,,,,,Excavator,,,html,https://www.sanyglobal.com/product/excavator/medium_excavator/114/,,2026-05-24T16:16:23Z
Hydrogen,SANY,China,,,,,Excavator,,,html,https://www.sanyglobal.com/product/excavator/large_excavator/115/,,2026-05-24T16:16:27Z
Hydrogen,SANY,China,,,,,Excavator,,,html,https://www.sanyglobal.com/product/excavator/medium_excavator/113/,,2026-05-24T16:16:18Z
Hydrogen,SANY,China,,,,,Excavator,,,html,https://www.sanyglobal.com/press_releases/4858/,,2026-05-10T16:09:30Z
Hydrogen,SANY,China,,,,,Excavator,,,html,https://www.sanyglobal.com/press_releases/4859/,,2026-05-17T16:12:11Z
Battery,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/aboutus/news-detail-1128732.htm,,2026-03-29T15:48:40Z
Battery,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/aboutus/news-detail-1128730.htm,,2026-03-29T15:48:41Z
Battery,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/solution/sui-dao-shi-gong.htm,,2026-03-29T15:48:44Z
Battery,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/product/pro-detail-138396.htm,,2026-04-05T15:51:37Z
Battery,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/service/parts_service.htm,,2026-04-26T15:58:46Z
Battery,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/product/pro-detail-138391.htm,,2026-03-29T15:49:01Z
Battery,XCMG,China,,,,,Wheel loader,,,html,https://www.xcmg.com/product/pro-detail-138395.htm,,2026-03-29T15:49:07Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/newsroom/2026/national-association-of-manufacturers-visits-komatsu-south-harbor-facility,,2026-05-17T16:06:37Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/terms-of-use,,2026-05-24T16:09:58Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/products/equipment/excavators/surface-mining-excavators/pc9000-12,,2026-05-24T16:10:04Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/modular-mining-legal-notices,,2026-04-26T15:53:19Z
Hybrid,Komatsu,Japan,,,,,Excavator,,,HTML,https://www.komatsu.com/en-us/newsroom/2026/komatsu-crowns-allen-cherrington-2026-advanced-technician-competition-champion,,2026-05-17T16:06:36Z
,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/keller-north-america-purchases-a-liebherr-lrb-23-piling-and-drilling-rig-at-conexpo-2026-246400-3782185,,2026-04-05T15:45:44Z
Hybrid,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/annual-report-2025-244864-3782185,,2026-04-05T15:45:47Z
,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/group/magazine/at-the-beating-heart-of-digitalisation-8867654,,2026-04-19T15:50:58Z
,Liebherr,Germany,,,,,Excavator,,,html,https://www.liebherr.com/en-us/group/products/solutions/liebherr-connect-7479057,,2026-05-24T16:11:38Z
,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/iceland-in-the-focus-liebherr-cranes-are-powering-growth-on-the-island-242305-3782185,,2026-04-05T15:45:56Z
,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-int/n/roll-out-liebherr-on-board-the-falcon-10x-243776-3935641,,2026-05-24T16:11:50Z
,Liebherr,Germany,,,,,Excavator,,,html,https://www.liebherr.com/en-us/n/if-design-award-2026-for-liebherr-wheeled-excavators-a-909-compact-and-a-911-compact-litronic-245120-3782185,,2026-04-05T15:46:07Z
,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/keller-north-america-purchases-a-liebherr-lrb-23-piling-and-drilling-rig-at-conexpo-2026-246400-3782185,,2026-04-05T15:46:15Z
Hybrid,Liebherr,Germany,,,,,Wheel loader,,,html,https://www.liebherr.com/en-us/n/annual-report-2025-244864-3782185,,2026-04-05T15:46:15Z
Battery,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/electric-equipment/,,2026-04-05T15:46:41Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/finance/offers-discounts/shared/tractors/compact-tractors/1-series-sub-compact-tractors/1025r-offers/?cid=HOME_HERO,,2026-04-05T15:46:42Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/global-country-selector/,,2026-04-05T15:46:44Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/loaders/compact-track-loaders/,,2026-04-05T15:46:47Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/finance/financing/landscaping-grounds-care/commercial-equipment/,,2026-04-05T15:47:01Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/stories/featured/deere-x-mlb/,,2026-04-05T15:47:05Z
Battery,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/electric-equipment/,,2026-05-17T16:08:44Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/global-country-selector/,,2026-04-05T15:47:11Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/loaders/compact-track-loaders/,,2026-05-10T16:05:59Z
,John Deere,USA,,,,,Excavator,,,html,https://www.deere.com/en/stories/featured/repair-fact-vs-fiction/,,2026-04-05T15:47:18Z
Battery,Epiroc,Sweden,,,,,Excavator,,,html,https://www.epiroc.com/en-rs,,2026-04-26T15:54:49Z
Battery,Epiroc,Sweden,,,,,Excavator,,,html,https://www.epiroc.com/en-kr,,2026-05-03T16:00:13Z
Battery,Epiroc,Sweden,,,,,Excavator,,,html,https://www.epiroc.com/ru-tm,,2026-05-17T16:09:15Z
Battery,Epiroc,Sweden,,,,,Excavator,,,html,https://www.epiroc.com/en-nz,,2026-04-12T15:51:31Z
